halide_identifier,halide_SMILES
H8864,CC(C)(C)OC(=O)NC1(OC2=C(O1)C=C(C=C2)Cl)C(F)(F)F
H8865,C1=CC=C(C(=C1)C(=O)ON2C(=O)C3C(C2=O)C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)Cl
H8866,C1=C(OC(=C1)I)C=C(C#N)C(=O)O
H8867,COC(=O)C(=CC1=CC=C(O1)Br)C(=O)O
H8868,C1=C(OC(=C1)Br)C=C(C#N)C(=O)O
H8869,C1=C(SC(=C1)Br)C=C(C#N)C(=O)O
H8870,C1=C(OC(=C1)Cl)C=C(C#N)C(=O)O
H8871,CN1C(=C(C(=O)N(C1=O)C)Br)CBr
H8872,C1=C(OC(=C1)Br)C=C2C(=O)NC(=S)S2
H8873,C1=C(SC=C1C=C2C(=O)NC(=S)S2)Cl
H8874,CCCCCC(=NO)C1=C(C(=CC=C1)Cl)O
H8875,CCCCCCCCOC1=C(C=C(C(=C1)O)C(=O)OC)Cl
H8876,CCCCCCCCCCCCNC(=O)C1=C(C=CC(=C1)Cl)O
H8877,CC1=NNC(=O)C1CC(=O)NN=CC2=CC=C(C=C2)Cl
H8878,C1CCN(C1)C(C(Cl)(Cl)Cl)NC(=O)C2=CC=CC=C2Cl
H8879,CC1=C(C(NC(=S)N1)C2=CC=C(C=C2)Br)C(=O)OC
H8880,CCOC(=O)C1=C(N(C(=O)NC1C2=CC=C(C=C2)Cl)C)C
H8881,CC1=C(C(NC(=O)N1)C2=CC=C(C=C2)Br)C(=O)OC
H8882,CCCC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(C=C(C=C1)[N+](=O)[O-])Br
H8883,CC(=O)NC(=CC1=CC=C(C=C1)Cl)C(=O)NC
H8884,CCCCCCCC(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)Cl
H8885,CC(C)(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)I
H8886,C1=CC(=C(C=C1C(F)(F)F)NC(C(Cl)(Cl)Cl)NC(=O)CF)Cl
H8887,CCCCCCCC(=O)NC(C(Cl)(Cl)Cl)NC1=CC(=CC=C1)Cl
H8888,CCCCCC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(C=CC(=C1)C(F)(F)F)Cl
H8889,CCCCCCCC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Cl
H8890,CCOC(=O)C1=C(NC(=O)N(C1C2=CC=CC=C2Cl)C(=O)C)C
H8891,CCCCCCCC(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)Br
H8892,CCCCCCCCCCCCCC(=O)NC1=CC=C(C=C1)Br
H8893,CCCCCCCCCCCCCC(=O)NC1=C(C=CC(=C1)C(F)(F)F)Cl
H8894,CC(C)(C)C(=O)NC1=CC=C(C=C1)Br
H8895,CCCCCCCCCCNC(=O)C1=CC=CC=C1F
H8896,C1CN(CCN1)CCNC(=O)C2=CC=CC=C2Cl
H8897,CC1CCCC(C1)NC(=O)C2=CC=CC=C2Cl
H8898,CC1CCCC(C1)NC(=O)C2=CC=CC=C2F
H8899,CC1=NNC(=O)C1CCC(=O)NN=C(C)C2=CC=C(C=C2)Cl
H8900,C1CC(=O)NN=C1C2=CC=C(C=C2)F
H8901,C1C(NC(S1)C2=CC=C(C=C2)Cl)C(=O)O
H8902,C1CC(=O)N(C1=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
H8903,CC(C)C1=C(C=CC(=C1)Br)NC(=O)CCl
H8904,C1=CC=C(C(=C1)N(CC(=O)O)C=O)Cl
H8905,C1CCC2C(C1)C(=NNC2=O)C3=CC=C(C=C3)Cl
H8906,C1CCN(CC1)CN2C(=O)CCC(=N2)C3=CC=C(C=C3)F
H8907,C1=CC(=CC(=C1)F)NC(=O)CCl
H8908,C1=CC(=C(C=C1NC(=O)CCl)C(F)(F)F)Cl
H8909,C1=CC=C(C(=C1)NC(=O)CI)Cl
H8910,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCC(=O)O)C1=O
H8911,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N=C(S3)N4CCOCC4)C1=O
H8912,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)C4CCS(=O)(=O)C4)C1=O
H8913,C1=CC=C(C(=C1)NCC(=O)O)Cl
H8914,CC(=O)N(CC(=O)O)C1=CC=CC=C1Cl
H8915,C1CCC(C(C1)C(=O)C2=CC=C(C=C2)Cl)C(=O)O
H8916,C1COCCN1C2=NC(=O)C(=C3C4=C(C=CC(=C4)Br)N(C3=O)CC(=O)O)S2
H8917,C1CS(=O)(=O)CC1N2C(=O)C(=CC3=CC(=CC=C3)Cl)SC2=S
H8918,C1CS(=O)(=O)CC1N2C(=O)C(=CC3=CC=C(C=C3)I)SC2=S
H8919,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCCCCCCCCCC(=O)O)C1=O
H8920,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)C1=O
H8921,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CC=C)C1=O
H8922,C=CCN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CC(=O)O)C1=O
H8923,C1=CC2=C(C=C1Br)C(=C3C(=O)N(C(=S)S3)CCCCCCCCCCC(=O)O)C(=O)N2CC(=O)O
H8924,C1=CC2=C(C=C1Br)C(=C3C(=O)N(C(=S)S3)CCCC(=O)O)C(=O)N2CC(=O)O
H8925,C1=CC2=C(C=C1Br)C(=C3C(=O)N(C(=S)S3)CCC(=O)O)C(=O)N2CC(=O)O
H8926,C1=CC2=C(C=C1Br)C(=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)C(=O)N2CC(=O)O
H8927,CN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CC4CCCO4)C1=O
H8928,CN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CC=C)C1=O
H8929,CN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCC(=O)O)C1=O
H8930,CN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCOC)C1=O
H8931,CN1C2=C(C=C(C=C2)Br)C(=C3C(=O)N(C(=S)S3)CCCCCCCCCCC(=O)O)C1=O
H8932,C1CC(OC1)CNC(=O)C(=CC2=CC=CC=C2Cl)C#N
H8933,C1CS(=O)(=O)CC1NC(=O)C(=CC2=CC=C(C=C2)Cl)C#N
H8934,C1=CC(=CC=C1OCC(=O)NC(C(Cl)(Cl)Cl)O)F
H8935,CN1C(=O)C(=CC2=CC=CC=C2Cl)C(=O)N(C1=O)C
H8936,CC1=NNC(=O)C1CCC(=O)NN=CC2=CC=C(C=C2)F
H8937,CC1=NNC(=O)C1CCC(=O)NN=CC2=CC=C(C=C2)Br
H8938,CC(=O)C(=CC1=CC=C(C=C1)Cl)C(=O)OC
H8939,C1=CC(=CC=C1CC(C#N)SC#N)Cl
H8940,CC1=NNC(=O)C1CCC(=O)NN=C(C)C2=CC=C(C=C2)Br
H8941,CN1CCC(C1)(C2=NC(=CC=C2)Cl)O
H8942,C1C(=O)NC(=NN=CC2=CC=C(C=C2)F)S1
H8943,C1CN2CCC1C(=O)C2=CC3=CC(=CC=C3)Br
H8944,CC12CCC(CC1=CCC3C2CCC4(C3CC(=CC5=CC=C(C=C5)Cl)C4=O)C)O
H8945,C1CN2CCC1C(=O)C2=CC3=CC=C(C=C3)F
H8946,CNC(=O)NNC(=O)C1=C(C=CC(=C1)Cl)O
H8947,CC1=C(C(NC(=O)N1)C2=CC=CC=C2Cl)C(=O)OC3CCCCCCC3
H8948,CC1=C(C(C2=C(N1)CCCC2=O)C3=CC(=CC=C3)Cl)C(=O)OC4CCCC4
H8949,CC1=C(C(NC(=O)N1C)C2=CC(=C(C=C2)OC)Br)C(=O)OC
H8950,C1=C(C=C(C(=C1C=NNC(=S)N)O)[N+](=O)[O-])Br
H8951,CC(=NNC(=S)N)C1=CC=C(C=C1)F
H8952,C1=CC(=C(C=C1C=NNC(=S)N)I)O
H8953,C1CCC(CC1)NC(=S)NN=CC2=CC(=CC=C2)F
H8954,C1CCC(CC1)NC(=S)NN=CC2=C(C=CC(=C2)Br)O
H8955,C1CCC(CC1)NC(=S)NN=CC2=C(C=CC(=C2)Cl)O
H8956,C1CCC(CC1)NC(=S)NN=CC2=CC(=CC=C2)Cl
H8957,C1CCC(CC1)NC(=S)NN=CC2=C(C=CC(=C2)Cl)[N+](=O)[O-]
H8958,C=CCOC1=CC(=C(C=C1)Br)C=NNC(=S)NC2CCCCC2
H8959,C1CCC(CC1)NC(=S)NN=CC2=CC(=C(C=C2)[N+](=O)[O-])Cl
H8960,C1CCC(CC1)NC(=S)NN=CC2=CC=CC=C2Br
H8961,C1CCC(CC1)NC(=S)NN=CC2=CC=C(C=C2)Cl
H8962,C1CCC(CC1)NC(=S)NN=CC2=CC(=CC=C2)Br
H8963,C1CCC(CC1)NC(=S)NN=CC2=CC=CC=C2Cl
H8964,CCOC1=CC(=C(C=C1)Br)C=NNC(=S)NC2CCCCC2
H8965,CC1=C(C=C(C=C1)NC(=O)CCC(=O)O)F
H8966,COC(=O)CCC(=O)C1=CC=C(C=C1)F
H8967,COC(=O)CCC(=O)C1=CC=C(C=C1)Br
H8968,CCOC(=O)CCC(=O)C1=CC=C(C=C1)F
H8969,CC1=C(C(C(=C(N1)C)C#N)C2=CC(=C(C(=C2)Br)O)OC)C#N
H8970,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC(=C(C(=C2)Br)O)OC)C(=O)OC
H8971,CCOC(=O)C1=C(NC(=C(C1C2=CC(=C(C(=C2)Br)O)OC)C(=O)OCC)C)C
H8972,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C(=C3)Br)O)OC)C#N
H8973,CC1(CC2=C(C(C3=C(N2)CC(CC3=O)(C)C)C4=CC(=C(C(=C4)Br)O)OC)C(=O)C1)C
H8974,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C(=C3)Br)O)OC)C(=O)OC
H8975,COC1=C(C(=CC(=C1)C=C(C#N)C(=O)O)Br)O
H8976,CCOC(=O)C1=C(NC2=C(C1C3=CC(=C(C(=C3)Br)O)OC)C(=O)CC(C2)(C)C)C
H8977,CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C(=C2)Br)O)OC)C
H8978,COC1=C(C(=CC(=C1)C=C(C#N)C#N)Br)O
H8979,CCOC(=O)C1=C(NC(=C(C1C2=CC(=C(C(=C2)I)O)OC)C(=O)OCC)C)C
H8980,CC1(CC2=C(C(C3=C(N2)CC(CC3=O)(C)C)C4=CC(=C(C(=C4)I)O)OC)C(=O)C1)C
H8981,CCOC(=O)C1=C(NC2=C(C1C3=CC(=C(C(=C3)I)O)OC)C(=O)CC(C2)(C)C)C
H8982,CC1=C(C(C(=C(N1)C)C#N)C2=CC(=C(C(=C2)I)O)OC)C#N
H8983,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C(=C3)I)O)OC)C#N
H8984,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C(=C3)I)O)OC)C(=O)OC
H8985,COC1=C(C(=CC(=C1)C=C(C#N)C(=O)O)I)O
H8986,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC(=C(C(=C2)I)O)OC)C(=O)OC
H8987,CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)I)O)OC)C(=O)OC
H8988,CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C(=C2)I)O)OC)C
H8989,CC1(CC2=C(C(NC(=O)N2)C3=CC(=C(C(=C3)I)O)OC)C(=O)C1)C
H8990,CC1(CC2=C(C(NC(=O)N2)C3=CC(=C(C(=C3)Br)O)OC)C(=O)C1)C
H8991,COC1=C(C(=CC(=C1)C2C3=C(CCCC3=O)NC4=C2C(=O)CCC4)Br)O
H8992,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=C(C=CC=C2F)OC)C(=O)OC
H8993,CC1(CC2=C(C(C3=C(N2)CCCC3=O)C4=CC(=C(C(=C4)Br)O)OC)C(=O)C1)C
H8994,CC1=C(C(C2=C(N1)CCCC2=O)C3=CC(=C(C(=C3)Br)O)OC)C#N
H8995,CC1=C(C(C2=C(N1)CCCC2=O)C3=CC(=C(C(=C3)Br)O)OC)C(=O)OC
H8996,CCOC(=O)C1(CC1C2=CC=C(C=C2)Cl)C(=O)OCC
H8997,CCC(=CC1=CC=C(C=C1)F)C(=O)O
H8998,C1CCC(=O)C(C1)C2=CC=CC=C2Cl
H8999,C1=CC(=C(C=C1C(=O)O)S(=O)(=O)N(CCO)CCO)Cl
H9000,CN1CC=C2C(C1)C(C(C(=C2C#N)N)(C#N)C#N)C3=CC=CC=C3Cl
H9001,CC1=C(C=CC=C1Cl)NC(=O)C(=O)NNC(=O)N
H9002,CCOC(=O)C(=O)NC1=CC(=C(C=C1)Cl)[N+](=O)[O-]
H9003,COC(=O)C(=O)C=C(C1=CC=C(C=C1)Cl)O
H9004,CC(=O)CC(=O)NC1=CC=C(C=C1)Br
H9005,CC1=C(C=CC(=C1)Cl)NC(=O)CCCC(=O)C2CC(=NO)CCC2=NO
H9006,C1CC(C(=NNC(=O)C(=O)NN)C1)C(=O)CCC(=O)NC2=CC=C(C=C2)Cl
H9007,C1CC(C(=NNC(=O)C(=O)NN)C1)C(=O)CCC(=O)NC2=CC(=CC=C2)Cl
H9008,CCC(=NO)C(C)C(=O)CCC(=O)NC1=CC=C(C=C1)Cl
H9009,COCCN1C(=O)C(=CC2=CC=C(C=C2)F)SC1=S
H9010,COCCCN1C(=O)C(=CC2=CC=C(C=C2)F)SC1=S
H9011,C1=CC(=CC=C1N=CNC(=O)C(C(C(F)(F)F)(F)F)(F)F)F
H9012,C1=CC(=CC=C1C=C2C(=O)N(C(=S)S2)CCCC(=O)O)F
H9013,C1CS(=O)(=O)CC1N2C(=O)C(=CC3=CC=C(C=C3)Br)SC2=S
H9014,CC(C)(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(C=CC(=C1)C(F)(F)F)Cl
H9015,C1COCCN1CCNC(=O)C=CC2=CC=CC=C2Cl
H9016,C1CC(OC1)CNC(=O)COC2=CC=C(C=C2)Cl
H9017,C1CCC(CC1)NC(=S)NN=CC2=CC=C(C=C2)F
H9018,CC1=C(C=C(C=C1)S(=O)(=O)NCC(=O)O)Cl
H9019,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
H9020,C1=CC(=CC=C1S(=O)(=O)NCC(=O)O)Cl
H9021,CCCCN(CC(=O)O)S(=O)(=O)C1=CC=C(C=C1)Cl
H9022,CC(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)Cl
H9023,CC1=C(C=C(C=C1)S(=O)(=O)NC(C)C(=O)O)Cl
H9024,CC1=NNC(=O)C1CC(=O)NN=CC2=CC=CC=C2Br
H9025,CC1=NNC(=O)C1CC(=O)NN=CC2=CC=C(C=C2)Br
H9026,C1=CC=C(C(=C1)C(=O)C#N)Cl
H9027,CC1=NNC(=O)C1CC(=O)NN=CC2=CC(=CC=C2)Cl
H9028,CC1=NNC(=O)C1CC(=O)NN=C(C)C2=CC=C(C=C2)Br
H9029,CC1=NNC(=O)C1CC(=O)NN=CC2=CC=CC=C2Cl
H9030,C1=CC(=CC=C1NC(=O)CS(=O)CC(=O)O)Cl
H9031,CCOC(=O)C(=CNC1=C(C=C(C=C1)F)O)C(=O)OCC
H9032,CC1=C(C=C(C=C1)C(=O)N(C)C)Br
H9033,C1=C(C=C(C(=C1C(=O)O)F)[N+](=O)[O-])[N+](=O)[O-]
H9034,COC1=C(C=C(C=C1)CCC(=O)O)Br
H9035,C1=CC(=CC=C1C=C(C#N)C(=O)N)F
H9036,CCOC(=O)C1=C(NC(=C(C1C2=CC=C(C=C2)Br)C(=O)OCC)C)C
H9037,C1=CC(=CC=C1C=C(C#N)C(=O)N)Cl
H9038,C1=CC=C(C(=C1)C2C(C2(C#N)C#N)(C#N)C#N)Cl
H9039,COC1=C(C=C(C=C1)CC(=O)O)Br
H9040,COC1=C(C=C(C(=C1)C=O)Br)O
H9041,CC1=C(C(=C(C(=C1C(Cl)(Cl)Cl)C)C)Br)C
H9042,CC1=C(C(=C(C(=C1C)C)Cl)C)C
H9043,CC1=CC(=C(C(=C1C)C)Br)C
H9044,CCOC(=O)CCC1=C(NC(=C1I)C)C(=O)OCC
H9045,CC1CC(=O)NN=C1C2=CC=C(C=C2)Cl
H9046,COC(=O)C1=CC(=C(C=C1)F)[N+](=O)[O-]
H9047,C1=CC(=CC(=C1)Br)C=C2C(=O)NC(=O)NC2=O
H9048,C1=CC(=CC=C1C=C2C(=O)NC(=O)NC2=O)Cl
H9049,COC1=C(C=C(C(=C1)CC(=O)O)Br)OC
H9050,C1=CC(=C(C=C1Br)C=NC(CO)(CO)CO)O
H9051,C1=CC(=CC=C1C(=O)C#N)Br
H9052,C1CCN(CC1)C(=O)NC(C(Cl)(Cl)Cl)OC(=O)C2=CC=C(C=C2)Br
H9053,CC(C)CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)I
H9054,CCCC(=O)CC(=O)NC1=CC=C(C=C1)Cl
H9055,CCOC(=O)C(=C(C)O)N=NC1=CC=CC=C1Cl
H9056,CCOC(=O)C(=C(C)O)N=NC1=CC=C(C=C1)F
H9057,CC(=O)NC1=C(C=C(C=C1)Br)[N+](=O)[O-]
H9058,C1=C(C(=O)NC(=S)N1)Cl
H9059,C1C2=C(C(=CC=C2)F)C(=O)O1
H9060,CC1=CC(=CC(=C1)Br)C(=O)O
H9061,C1COCCSCCOC2=C(C=CC(=C2)Br)OCCSCCO1
H9062,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)Cl
H9063,CCOC(=O)C(=C(CBr)O)N=NC1=CC=C(C=C1)Br
H9064,C1=CC(=CC=C1NC(=O)CCl)Cl
H9065,CC(C)(C)C(=O)CC(=O)NC1=CC(=C(C=C1)Cl)[N+](=O)[O-]
H9066,CC(=O)NC1=CC(=C(C=C1)NC(=O)C)Cl
H9067,C1=CC(=CC=C1C=C2C(=O)NC(=O)NC2=O)Br
H9068,CC1=C(C=CC(=C1Br)O)[N+](=O)[O-]
H9069,C1=CC=C(C(=C1)C(=O)NC(C(Cl)(Cl)Cl)O)Cl
H9070,C1=CC(=CC=C1C(=O)NC(=C(Cl)Cl)C(=O)O)Cl
H9071,CNC1=C(C=C(C=N1)Cl)[N+](=O)[O-]
H9072,CC(=O)NC(C(Cl)(Cl)Cl)SC1=CC=C(C=C1)Cl
H9073,CC(=O)NC(C(Cl)(Cl)Cl)NC1=C(C=CC(=C1)C(F)(F)F)Cl
H9074,C1=CC(=CC=C1S(=O)(=O)N(CCC#N)CCC#N)Br
H9075,C1=CC(=C(C=C1Br)C=C2C(=O)NC(=S)NC2=O)O
H9076,C1=CC(=CC=C1C=C2C(=O)NC(=S)NC2=O)Cl
H9077,B(O/C(=C\C(=O)C)/C1=CC=C(C=C1)Cl)(F)F
H9078,B(O/C(=C\C(=O)C)/C1=CC=C(C=C1)F)(F)F
H9079,B(O/C(=C\C(=O)C)/C1=CC=C(C=C1)Br)(F)F
H9080,C1=CC=C(C(=C1)C=C2C(=O)NC(=O)NC2=O)Cl
H9081,CC(=O)NC(C(Cl)(Cl)Cl)NC1=CC(=CC=C1)F
H9082,C1=CC(=CC=C1OP(=O)(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl)F
H9083,C1=CC(=CC=C1S(=O)(=O)CCC#N)Cl
H9084,CCCCCCCCCCCCCCCCCC(=O)NC(=C(Cl)Cl)S(=O)(=O)C1=CC=C(C=C1)Cl
H9085,CC(C)CC(=O)NC(=C(Cl)Cl)S(=O)(=O)C1=CC=C(C=C1)Cl
H9086,CCOC(=O)NC(=C(Cl)Cl)S(=O)(=O)C1=CC=C(C=C1)Cl
H9087,C1=CC(=CC=C1SN=C2C=C(C(=O)C(=C2)Br)Br)Cl
H9088,CC(C)C(=O)NC(CC(=O)O)C1=CC=C(C=C1)Cl
H9089,CC(C)(C)C(=O)NC(CC(=O)O)C1=CC=C(C=C1)Cl
H9090,CCCCCCCCCCCCC(=O)OC1=CC(=C(C=C1)OC(=O)CCCCCCCCCCCC)Cl
H9091,C1=CC(=CC(=C1)Cl)C=C2C(=O)NC(=S)S2
H9092,CCCCOC(=O)C1=NC(=NC=C1Cl)C
H9093,CC1=NC(=C(C(=O)N1)Br)O
H9094,C1=NC(=C(C(=O)N1)F)CF
H9095,CSC1=NC=C(C(=O)N1)Br
H9096,CC1=C(C(=O)NC=N1)F
H9097,C1=C(C(=S)NC=N1)F
H9098,C1=NC(=C(C(=O)N1)F)CCl
H9099,COC1=CN=C(N=C1Cl)SC
H9100,CSC1=NC=C(C(=O)N1)Cl
H9101,CC1=NN(C(C1)(C)O)C(=O)C2=CC(=CC=C2)Br
H9102,CCSC1=C(C(=O)N(C1=O)C2=CC=C(C=C2)Cl)SCC
H9103,CCSC1=C(C(=O)N(C1=O)C2=CC=CC=C2Cl)SCC
H9104,C1=CC=C(C(=C1)N2C(=O)C(=C(C2=O)Cl)Cl)Cl
H9105,C1=CC=C(C(=C1)C=C(C#N)C#N)F
H9106,C1=CC(=CC=C1C=NNC(=S)N)Cl
H9107,C1=CC(=CC=C1SCCCCCCCCCCC(=O)O)Cl
H9108,C1=CC(=CC=C1C(=O)ON2C(=O)C3C(C2=O)C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)Cl
H9109,C1COCCN1C(=S)CC2=CC(=CC=C2)Br
H9110,CC1=CC(=CC(=C1Cl)C)OCC(=O)O
H9111,C1CC(=NC1)NC2=CC=C(C=C2)Br
H9112,C=CCNC(=S)NNC(=O)C1=CC=C(C=C1)Br
H9113,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC=CC=C1I
H9114,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)I
H9115,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)Br
H9116,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)Cl
H9117,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC(=CC=C1)Cl
H9118,COC1=C(C=C(C(=C1)CC(=O)Cl)Br)OC
H9119,CC(C)CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)F
H9120,CC(C)CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Br
H9121,C1=CC(=CC(=C1)I)C=C2C(=O)NC(=S)NC2=O
H9122,C1=CC=C(C(=C1)C=C2C(=O)NC(=S)NC2=O)Cl
H9123,C1=CC(=CC=C1C=C2C(=O)NC(=S)NC2=O)Br
H9124,CCOC(=O)C1=C(NC(=O)NC1C2=CC=C(C=C2)Cl)C
H9125,CCOC(=O)C1=C(NC(=O)NC1C2=CC(=CC=C2)Br)C
H9126,C1CSC(N1)C2=CC=C(C=C2)Cl
H9127,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Cl
H9128,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Cl
H9129,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC(=CC=C1)Cl
H9130,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Br
H9131,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC(=CC=C1)Br
H9132,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)I
H9133,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=CC=C1I
H9134,CCCCCCCCCCCCCCCCC(=O)NC(=C(Cl)Cl)S(=O)(=O)C1=CC=C(C=C1)Cl
H9135,C1=CC(=CC=C1NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl)Cl
H9136,C1=CC(=CC(=C1)Cl)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl
H9137,C1=CC(=CC=C1NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl)Br
H9138,C1=CC(=CC(=C1)Br)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl
H9139,C1=CC(=CC=C1NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl)I
H9140,C1=CC=C(C(=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl)I
H9141,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)F
H9142,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(C=C(C=C1)[N+](=O)[O-])Cl
H9143,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC(=CC=C1)Cl
H9144,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Br
H9145,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC(=CC=C1)Br
H9146,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)I
H9147,CCOC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)F
H9148,CC(C)CC(=O)NC(C(Cl)(Cl)Cl)S(=O)(=O)C1=CC=C(C=C1)Cl
H9149,CCOC(=O)NC(C(Cl)Cl)SC1=CC=C(C=C1)Cl
H9150,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Cl
H9151,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)Br
H9152,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC(=CC=C1)Br
H9153,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)I
H9154,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=CC=C1I
H9155,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=C(C=C1)F
H9156,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(C=C(C=C1)[N+](=O)[O-])Cl
H9157,CN(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC(=CC=C1)Br
H9158,C1=CC(=CC=C1NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl)F
H9159,CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=CC=C1I
H9160,C1CSC(N1)C2=CC(=CC=C2)Br
H9161,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CCl
H9162,CCOC(=O)N=S(=O)(C1=CC=C(C=C1)Cl)N
H9163,CC(=O)NC(=CC1=CC=C(C=C1)Cl)C(=O)N2CCOCC2
H9164,CCOP(=O)(C(=C(Cl)Cl)NC(=O)C1=CC=C(C=C1)Cl)OCC
H9165,C1COC2=C(O1)C=C(C=C2Br)[N+](=O)[O-]
H9166,CCCCNC(=O)NC1=CC=C(C=C1)Cl
H9167,CC(C)CNC(=O)NC1=CC=C(C=C1)Cl
H9168,CCC(C)NC(=O)NC1=CC=C(C=C1)Cl
H9169,CC(C)(C)NC(=O)NC1=CC=C(C=C1)Cl
